"","GSM307000","GSM307012","GSM307013","GSM307018","GSM307020","GSM307023","GSM307028","GSM307030","GSM307031","GSM307032","GSM307053","GSM307072"
"222376_at",4.98051086238074,5.48860800736947,5.1740915603627,5.26276442286646,5.43173726701759,5.184481579941,4.97983565898685,5.64487177740028,5.18718728275814,4.9822156539184,4.45154359757062,5.34164416269862
"222377_at",3.70627774863004,3.68366932717641,3.89068052886933,3.54853749538078,3.64697103776997,3.74408171150208,4.00882937060066,3.82701143405612,3.77895524939429,4.0201646272484,4.29607299612806,3.84639549669172
"222378_at",2.9112638481969,2.95353829444277,3.36312958717024,3.07883652027445,2.76792002842008,2.86089539739378,3.66478631598472,2.68341135838087,3.17286307881876,2.9140328607539,2.92932775994537,2.91563234407361
"222379_at",2.72877094142951,2.91662175650478,3.49788810976672,2.81254656289126,2.93162560261247,2.75545195070247,2.6959642586599,2.9726472882429,3.18984155662411,3.15516934903865,2.78856214888386,2.85115179512973
"222380_s_at",4.34515480582228,4.45977772875609,5.06802199121185,5.10500626050037,4.50401578227389,4.00831549262038,4.94285364656264,4.63619632675949,5.45613494596858,4.08704181086196,4.8594199498497,4.91886990085341
"222381_at",4.40808701166741,4.10092044290593,4.27906548837622,4.37212151775254,4.00536490717955,3.73151953880416,4.36122738773926,4.55722597217179,4.22518834565086,3.97632186105345,4.79375618804097,4.28328631710084
"222382_x_at",4.43640819652355,4.87579227552224,4.49885729032523,4.86840290630573,4.50705740711899,4.35275992330346,4.19484103057781,4.47916138727442,4.59156704890088,4.4086993039735,3.86615869069275,4.38659671239372
"222383_s_at",2.66012417022447,2.74702864990949,2.86443793300619,3.02284943460932,2.80160666976081,3.03683688569834,2.77789063086642,2.67033882797032,2.82594846081679,2.76758507132108,2.68140217263151,2.67033882797032
"222384_at",2.93748116093554,2.79019095255857,2.98838732201897,3.04107815501475,2.95394604865269,2.83837322191324,2.88122378341756,2.83138938380178,2.9046172337993,3.18402462273157,3.35107844969976,3.22395686842481
"243_g_at",6.77611543788965,6.82932612006067,6.8152444007761,7.11094569904625,6.83546513423203,6.97483036038567,6.82604543621121,6.68671179760286,6.89387099380094,6.60780368843656,7.02962126938168,7.12246581036419
"266_s_at",2.5685904602724,3.50013011188983,2.79162442536232,2.86772670574843,2.69894005943571,3.23991673301989,3.50685296188223,2.46980969123386,2.80691249798613,2.80126828138336,3.10512619336398,3.91902393504604
"31637_s_at",6.21357883525488,6.131659641978,5.86622987641615,6.07208547044406,6.20411293296905,6.28405232825209,6.19553017570677,6.12099107509416,6.08829446013836,6.58682937869036,6.10888850119359,6.14013962344627
"31799_at",2.72663796049013,3.12297877355874,2.96656175416286,2.81554704508202,2.86145354048134,2.73681939110401,2.95562492412165,2.87690758504828,2.82909035278533,2.88750505574012,2.84781552723567,2.82674118806441
"31807_at",7.41644184666914,7.71128661911955,7.91823311659368,7.67906206884879,7.58272739269819,7.49314254788741,7.19673568085465,7.60966773651797,7.69728941396907,7.73120561918311,7.79229889114727,7.42673173716559
"31826_at",6.66498365316945,6.63513352873308,6.71929390975129,6.5125220628271,6.50568848682462,6.46868519548379,6.92620088389082,6.7128709817998,6.77500031747228,6.72574247212691,6.38877020931081,6.3855321861859
"31835_at",3.54716603533017,3.68061234071598,3.7429475019643,3.7603678963771,3.58341222508608,3.70751082103336,3.61810974207896,3.58533921497267,3.76883648030837,3.77849685835126,3.69469581554707,3.74960737456595
"31837_at",7.03585663242811,7.07740122391786,7.02102473961738,6.99249968590453,6.99130556541841,7.00473919103761,7.30546026051138,6.97159341064396,7.07968411733806,7.44120122447303,7.33189113882763,7.13539193028256
"31845_at",7.28030066646112,7.410983313294,7.45228042764301,7.26394202651149,7.35350761805805,7.1494230138085,6.92030786396795,7.51188588144285,7.11429084045222,6.96520554294581,8.22632389545549,7.21292702365621
"31846_at",7.39886001108263,7.41927420406091,7.22406002751973,7.3559166946501,7.3372485114768,7.5617298695268,7.65679126867069,7.45715621158655,7.47919385583281,7.94077528913498,7.51261141565061,7.41406526041709
"31861_at",6.57219061678288,6.49013357451931,6.50461234766484,6.37377823808925,6.49640591311813,6.70619908753157,6.47785289552876,6.50014818210293,6.55567226560062,6.66287117776427,6.88870379903515,6.68307066533045
"31874_at",6.726478878485,5.38450131413149,5.73792951890798,5.0598652826072,6.33509538644534,5.95879356121341,7.02993075692937,5.64115272414749,5.9863298791539,5.17633058728797,5.46679637942984,5.70004799686391
"320_at",5.79106172764341,6.17746323159257,5.13906468499994,6.32379670669957,4.60577515051298,4.69585483536844,6.05461255249463,5.49421383470732,5.41546463563098,6.0157031271678,4.78915071134787,5.05278599562781
"32029_at",6.55628748910238,6.59351939379272,6.55993021174285,6.45714976489114,6.3615726642979,6.60318243891446,6.738384690235,6.70679093794621,6.58493173786178,6.71340241454333,6.82399576155199,6.58032824138849
"32032_at",6.63948499570489,6.90485784013411,7.08285298991066,6.7668051858911,6.90879300323433,7.139985265676,6.58630445788059,6.95920349891911,6.8150525087291,6.84558540640156,7.07175818270079,6.74442701395517
"32042_at",4.46897199713152,4.50776814626149,3.87760172172838,4.27482104413636,4.48494744133633,4.47538234772058,4.14092562101947,4.33973401249988,4.3350460799474,4.03290062812823,3.81705021064645,4.12633342671139
"32062_at",5.33504898206015,5.62010773642995,5.44666884631267,5.43148707357197,5.23046947072418,5.28848930646449,5.37750712054585,5.35166892227322,5.31165106848393,5.25978910447567,5.57232871806616,5.15370470010947
"32069_at",5.76752789296751,5.59682655688431,5.2473064285476,5.6749950777,5.8433450694262,5.43518247628276,6.159238885533,5.47201088761155,5.44148774994101,5.38768026971161,5.56275899263499,5.12728788323479
"32088_at",2.4879248377068,2.61133805374923,2.37584811590051,2.37360883902764,2.48612928095217,2.53276765343742,2.49462251057901,2.51443492795219,2.39092637288679,2.35709904453345,2.18262238043046,2.34207076476041
"32091_at",6.1880809987595,6.14335333393668,6.32394741346717,6.31928476733913,6.36563081406814,5.67732755833285,6.66567808980539,6.38055409679474,6.14616261951406,6.22209704411573,6.14838151820759,5.79339943756218
"32094_at",3.5743490443715,3.6253056102443,3.70123148439094,3.59765121501221,3.67933828611433,3.84693982690884,3.70349624443487,3.7218345925191,3.71149558764093,3.98261281819193,4.23950129429826,3.56835445239616
"32099_at",7.69685961310757,7.94843868481729,8.17435917113902,7.81976913848776,7.6926551259615,7.41624196353059,7.94577550958948,7.81130550811378,8.14378584070852,7.77396482627591,7.8022595479501,7.50888349060674
"32128_at",2.49546523588173,2.62594780212324,2.65984552116452,2.71703637383662,2.51500364258333,2.60527750511784,2.84172839997431,2.78893113232022,2.774425609539,2.80863360393812,3.15424908964239,2.78155897605332
"32137_at",4.38666584897168,4.20528184996504,4.50757044246242,4.31561352939806,4.44905026654864,4.38134526565072,4.36215109370272,4.51588100145773,4.37884322972698,4.75551642546107,5.08018973371111,4.54513275672153
"32209_at",7.23031162645578,7.48008597667588,7.28480354865852,7.2558178126912,7.42798427044825,7.59432209660545,7.85759855335689,7.59289783971981,7.66950014245053,7.69474508333998,7.59026788084918,7.83146849528871
"32259_at",5.95614164111967,5.91055970529096,5.92037185613992,5.92187289217549,5.93112407708477,5.71341901854609,6.61266070054285,6.01081451452157,6.13132658427456,5.87753909906104,5.89876617092606,5.95250609899506
"32402_s_at",5.39751055233413,5.31505459803157,5.23766004769786,5.04954908543395,5.22337596232206,5.51325521077664,5.72397203095955,5.11903781047609,4.92434289926896,5.28899790216735,4.88241305583549,5.61239091650402
"32502_at",5.92541519625443,5.92421745740228,5.45108694012398,5.64265183431722,5.79845679760142,6.60796006113329,7.22499285248205,5.93015226111879,5.83347501231909,6.09459670005424,6.32541684171025,6.57993960565516
"32540_at",3.24527529375444,3.09261411948427,3.16288752819848,3.1885626403753,3.23093745745245,3.43193527510119,3.26125396536019,3.16576544914437,3.17788625467283,3.58642519125812,3.71748633572225,3.14767004886431
"32541_at",4.63175210520562,4.41859165309261,4.30891131405726,4.42126761487583,4.77608080651927,4.9132139448939,4.73205526942775,4.75017748311344,4.93134732662473,4.45949640645516,4.86549104187171,5.24864853849841
"32625_at",4.0253082220068,4.26031203865733,3.87891862951137,4.1706828153732,4.09922295932581,4.10763153187893,4.02201188142412,4.14190202590474,3.88722255350537,4.22533229008162,3.95166817672403,4.06170052830382
"32699_s_at",4.28927580476575,4.17299922648193,3.99753141063586,4.19959193258495,4.03597942872366,4.25357291707809,4.2404585814476,3.94843077445912,4.18951381061658,4.43608111913822,4.88935066135364,4.11529273825119
"32723_at",4.89843829119437,4.90470050761063,4.46832415289979,4.8672781725984,4.98050291056097,4.63035540439414,4.3664031325883,4.52523825698234,4.03080689505591,4.35796869459992,4.13141335760668,4.55200948425774
"32811_at",5.94306002093974,6.03380496252827,5.88450770677112,5.6479493973572,6.01280298513274,6.05618757503763,6.41056422428496,5.94537932423521,5.97078994565704,6.21254103057787,6.1935838897584,6.02406441460725
"32836_at",7.17951032608836,7.39743009307916,7.12898284688859,7.07809150968387,7.13849157290939,7.06855442256949,7.46547848306512,7.15444424100755,7.21128489041296,7.20707006340653,6.81080064010773,7.10180601955797
"32837_at",6.45808279991633,6.82034206401399,6.6012004545388,6.63228287651343,6.7828836564248,6.74307229918825,6.7522222359019,6.78842046319128,6.67915683557908,6.81362790309188,6.96053405142708,6.91738739108768
"33132_at",8.11933197973362,7.98578425878477,8.02417580603161,7.95223855968248,7.15434293984374,7.68385840000858,8.07685665053542,8.0773069989481,8.3527522277592,8.07173094660308,6.99606159627813,7.80893651783842
"33148_at",2.61979493770553,2.40802909972292,2.55293978530991,2.49166775364037,2.61004202869385,2.67450758160009,2.4501552423885,2.49122802227442,2.6398337484444,2.35200597462736,2.62677556133246,2.60686706701977
"33197_at",3.51880540922766,3.52253064705032,3.20567272157705,3.26705851371558,3.45717238203684,3.58615669816973,3.2704587013303,3.19931015419752,3.49236172083295,3.84845410483733,3.61010978214729,3.3614367305948
"33304_at",4.50959834884289,4.70413251117082,5.11043731974217,4.76096895417295,4.92467380584842,5.5927651940267,6.33722352053977,4.94002085060882,5.28356074763433,4.99126889712026,4.51639621918144,6.34361594825473
"33307_at",6.63907652310276,6.65853781815207,6.84413309127973,7.70187360060253,6.34815543988554,5.84772596804674,5.9551727152979,6.35461818257759,6.16696880281508,6.76626222798113,6.01934925913474,5.70386658315176
"33322_i_at",6.42840248784555,6.24846301325904,6.26369451931899,6.40581804970146,6.45721056019743,6.50704051486322,6.33734726715153,6.16989767184948,6.25268887538128,6.82376125058341,6.27419083245477,6.34674392874096
"33323_r_at",3.5140852757538,3.14210026898718,3.12460764538392,3.30551720048768,3.54538370812053,3.49287398351606,3.80582443226194,3.32583820861323,3.71029573566033,3.58683351234184,3.31272208783192,3.481151189581
"33494_at",5.15664401032536,5.14461203073448,4.91971397080369,5.17711235552047,4.82785538208279,4.84013480395126,4.25099790738719,4.70222309546094,4.68059220660874,4.69238354529377,3.97774814656954,4.25529639063238
"33579_i_at",5.56161225166492,5.40111236906177,5.53626948357825,5.56755989667603,5.3750588962163,5.7900159418863,5.28588031578088,5.65511135985701,5.52582622315252,6.41356730593349,5.65890874062856,5.76236191980761
"336_at",5.34541080816775,5.40048821311924,5.39719880656121,5.38399311170484,5.65238919672048,5.633870483257,6.46426316381078,5.41541077354737,5.56178056565478,5.66418238290717,5.02893189775848,5.6911507900718
"33646_g_at",3.00701377820285,2.9576655263574,3.00306141334531,3.10402916002794,3.10695307408179,3.11488007504061,3.00615454950456,3.02239902468614,3.12127746448449,3.36200500222293,3.0542168096503,3.09028347968903
"33736_at",5.61384671013833,5.43913763942047,5.12508145025123,5.37715483544441,5.43160295244011,5.6510177232411,5.40642690932302,5.61182374683756,5.36541799854058,5.13370300612645,4.76246389826222,5.27640562189439
"33760_at",4.74281564674459,4.46101099793558,4.22464829914634,4.44501022197206,4.92474663530261,4.69441109564385,4.35477858705406,4.42520004523823,4.27339363844188,4.33648576698916,4.42730531781792,4.36212742890813
"33767_at",3.15521138727197,5.41708641373885,4.33397605186884,4.14057115628045,4.2363888052438,2.85861982776422,3.08764901027089,4.70808224675229,4.0773126356535,4.00249449059355,3.10743650680729,2.62642597289969
"33768_at",5.88948615880221,5.531128911319,5.58117304366156,5.56760523938762,5.55249736571414,5.61181782966356,5.83077223364145,5.47456544879334,5.76097001003536,6.15239612207179,5.98123375395598,5.68664963381306
"33778_at",6.98012168716567,6.86719666207675,7.00404297457845,6.88355799866502,7.03285963682276,6.97148650641855,6.53878567371984,6.7219761814043,6.85168458966623,6.92567362320661,7.19433849896336,7.01677211275776
"33814_at",5.95820764738862,5.88418807277477,6.05087695041714,5.77715698459481,5.95972337395971,5.79992044703801,6.01746987060216,6.01416908337601,5.90102233089175,5.82098080716065,5.80335640708403,5.59557130216091
"33850_at",6.02133822963981,6.01823483783433,6.44885678481474,6.37554443444674,6.0958495906224,6.10132517062777,6.42165532832301,6.04557455496785,6.41081716122303,5.97603149003769,6.29396287136656,6.5303733270102
"34031_i_at",5.73489508742847,4.94310576570106,4.11204338251903,4.47871915458906,4.50344180101796,4.48872909218217,4.79076946670725,4.58229633895124,4.38276409425903,4.5358075014395,2.69852277320949,3.1615653418553
"34063_at",4.12105544759963,4.2039177691475,4.27648708047005,4.16595584675695,4.11423367053975,4.08945061433104,3.99194205931306,4.00171716011938,4.04451463920571,4.57092910434458,4.16381781518562,3.96976062060128
"34187_at",3.29646215160926,3.14967674631004,3.60701699181354,3.46353666478166,3.28427656324375,3.43870650687865,3.2744428423612,3.35451247016055,3.3790037935024,3.37500281550497,3.13414348186166,3.38419890721595
"34206_at",6.52170441719459,6.76302276805909,6.81109747527579,6.69516130343363,6.54758347482678,6.63439826744679,7.62984651887312,6.70566799771379,6.97428080806993,6.98731557373318,6.40653991898515,6.99928392829908
"34210_at",7.94443364640093,8.78225890547922,8.59349286826047,7.88184507076987,9.72760972451428,8.84003861831489,9.53443349090412,8.74556010011336,8.74293706868784,8.59693947353943,9.37069645115429,9.63850368891479
"34221_at",6.35321870645052,6.45695309694664,6.47611413022209,6.72014944469425,6.49018527205261,6.20555586984195,6.48641092801609,6.44477359919017,6.40002614341699,6.56920092169631,6.22767741516339,6.17146825168408
"34225_at",7.05632705781664,7.02852067409962,6.59832321508866,6.59059668581409,7.02985861966526,7.07863659372065,6.65666495219634,6.87674489141755,6.91231280182338,6.80699494214528,6.85408831714646,7.14825340557299
"34260_at",5.89972738490394,6.11918065340923,6.24130179778006,6.32102455367074,5.87693228134282,5.90253866458867,5.56380775911893,5.9859507356902,5.90423960662908,6.09374437531802,5.99276199791175,5.67242271304492
"34406_at",6.26490883333183,6.31496535769783,6.45453033400485,6.09384951252412,6.14424814453403,6.69253100937792,6.61425314832836,6.32976632664532,6.42582170866739,6.5002402542579,6.33460089144912,6.79830793085412
"34408_at",4.85911958186882,4.74835187917884,5.19523566189878,4.78927387844517,5.2542289701138,5.30598453614593,5.40116561597337,5.02836014887296,4.97652941289904,4.93934171468688,5.04759436925033,5.3698705128374
"34449_at",4.30594426859853,3.63332789334248,4.17176127326071,3.45468574489412,3.91202782641922,3.64875770796508,3.1463620933454,3.69615101963419,4.0275823908055,3.62960267919339,3.94200979790064,2.98362920890745
"34471_at",2.46962392126652,2.65042625870805,2.38322563465315,2.46339905709522,2.37807594989844,2.55213601814671,2.73703784599632,2.46858289798135,2.49985134088199,2.60674404412665,2.59129921899364,2.6119927865346
"34478_at",2.86211768812622,2.81830729563747,3.23914028047502,2.79110109739422,3.11114201894334,2.96550335376859,2.82548248731615,3.11045228999291,2.86347763261692,2.83266813383799,3.03147587166043,2.99688272911424
"34689_at",7.20327154928869,7.37556711896399,7.3521699949267,7.22844410491244,7.22999089745489,7.4784373940054,7.5032590976201,7.29635638500173,7.14920654274863,7.49588760801595,7.16570472600369,7.26535392399254
"34697_at",2.71395721478425,2.70776732335909,2.80756504747767,2.77990262302565,2.55881898574314,2.87889270888576,2.75503400939879,2.66794740108591,2.75956643642017,3.00938308940414,2.62462776243677,2.7430541636552
"34726_at",4.95701982339981,4.70659702696803,5.03499273957569,4.49248648857016,5.1228904601514,5.21835863603206,4.69425802143123,4.77500909285412,5.16507302278691,4.47386017112372,5.10683730476883,4.99665409878
"34764_at",5.9144064419484,6.40723405364914,5.81897404554059,5.96383303824902,5.8981748397566,6.28638057693599,4.83895124887446,5.81309310328609,5.58692268833161,5.0690544824428,4.85626146435496,5.65617961055404
"34846_at",6.03591606708742,6.14449123458155,6.02608264831853,6.125788754268,6.07280636272946,6.11314061113369,6.36491880887401,6.23484050341586,6.26459643673963,6.42957969884132,6.43311296527074,6.2060429187852
"34858_at",6.50687721773456,6.71327742472609,6.77754689857217,6.57588264188032,6.46727052146411,6.65240892366442,6.77772421708499,6.64611587802595,6.91337928183229,6.73215241548242,6.81432031487284,6.49693682703414
"34868_at",6.8045327493355,7.0137385552623,7.04752857675102,6.84363361771991,6.76375381814573,6.86833279372238,6.82463261119369,6.89337875360024,6.90800708189876,6.91397648964734,7.14281678877263,6.84450108484044
"35147_at",4.81699084715809,4.53202280750682,4.93112744232938,5.16169406540049,4.98574703121095,5.04997308231703,4.66398410665658,4.7699428833155,4.89574996011411,5.36587753808011,5.010320341785,5.32515774696083
"35148_at",3.51784248862991,3.78061291988883,3.71432401293626,3.93097953471943,3.49841922990385,3.66506130150925,3.87008970975208,4.0570201996031,3.76351761886424,3.57889197442623,3.78461382780216,4.0052549799642
"35150_at",6.91665276306087,6.872736652883,6.74686597254846,6.843192588425,6.8436177766273,7.08983206703136,7.20282534231276,6.93889180782575,7.04107405093222,7.24834048276432,7.29418330962794,6.96512313384062
"35156_at",8.23846653926513,8.14766162742289,8.63354017252994,7.81334634516464,7.98689776783896,8.22759094453071,8.09223725112656,8.21803706781771,8.25514253983522,7.77977605647474,7.82789368607887,7.75491454486417
"35160_at",7.73951782949532,7.282912285001,7.56791183753521,7.67288003349956,6.67500349959967,7.30407068480708,7.14170354724657,7.40890779411123,7.43687445542775,7.07547541937899,6.96875610673676,7.08788612827795
"35179_at",5.11613225311762,5.2650210920178,5.42383015084579,5.23188467609041,5.00542861572331,5.2080552043851,5.27322267410068,5.22536235383472,5.28269903578488,5.47802740244338,5.46181890328967,5.04033037599677
"35201_at",9.03078260915693,9.06949779461132,9.17730494336395,8.68556899499613,8.60739018594079,8.82977217713015,8.47083922083839,8.99186917649328,8.76018639961364,8.34022166860819,9.0216154038015,8.51954648338487
"35254_at",6.33393014392395,6.19171952930177,6.16395477619105,6.16385044155346,6.31101013089997,6.11821136950148,6.71291129727891,6.3643354469971,6.39355794023275,6.08422138021756,6.14466241660958,6.12016994593232
"35265_at",6.14950142399637,6.30421215231696,6.41891172239038,6.31498723628288,6.06129810265876,5.95282587776729,6.70010429612608,6.40803257830246,6.45002143897597,6.47087584948799,6.2813249377841,5.74867206332244
"35436_at",4.91415233719611,4.47519939418616,5.38096173757121,5.03840080307477,5.14708061416389,4.15574614528611,5.60855181213011,5.33523878995867,5.25831487424238,5.0532004112861,4.74704669128895,4.00425471148374
"35617_at",4.89235017147622,4.95658252174281,4.92933483865485,4.96153636395042,4.94941924695771,4.95118025522026,4.85409823818958,4.83425916987056,5.01716913200149,4.88087270838793,4.85015158257306,5.059537760258
"35626_at",3.31538649227077,3.58801501863989,3.38451327364006,3.68584950165994,3.57891178045373,3.32484985179264,3.86867998814825,3.64912924928165,3.63756822518544,4.25003684216195,3.9848325312449,3.68752247676468
"35666_at",6.66262026368986,6.15572012335173,6.76989365297346,6.56972069734089,6.38555006931714,6.72323130973305,6.5417022035877,6.45903431055612,6.51180721470111,6.64496143330498,6.60246835858997,6.44574008324891
"35671_at",7.27636040957198,7.26043072997392,7.41247210219131,7.32678428363109,7.19762363982082,7.1832707729824,7.02151796878344,7.18483219587954,7.0228944774987,7.18630813366801,6.97668002862581,6.90534934282357
"35685_at",7.78905616973208,7.87579889593754,8.07654350994018,7.87850589030125,7.90339082841,7.87289526178253,7.96971417306801,8.05353269214467,8.12347481516626,8.21597598411888,7.81816718082163,7.85860558356129
"35776_at",5.67038134022436,5.61508931089143,5.5682964389792,5.74458452346894,5.54738924003324,5.81995554495972,5.74002296697754,5.64169250064152,5.71794828939707,5.79527002932808,6.1207097231468,5.6718641923966
"35820_at",6.82172579421138,7.31711601055765,7.69331821618267,7.17225249754947,7.24808429606554,7.16588300094944,6.59585770825633,7.31373091634346,7.14810388663831,7.00333148614836,6.72799849424806,7.14612079549528
"35846_at",5.05386463236262,5.49848597079939,5.37831560419968,5.495552407787,5.3033338245148,5.16735299043054,5.32155749865249,5.13227352359105,5.26595687979396,5.08901748448364,5.05902402109514,5.09125248753236
"35974_at",5.92302032570855,6.04073781580615,6.08519541294544,5.88169860984453,5.82897105665022,5.67913089679097,6.52723104852273,5.99673136793133,5.91884637042935,5.66868415554333,5.07354512728452,5.5495311488163
"36004_at",6.78040177688996,6.76130924701861,6.87310625408108,6.67885076131488,6.76822134316955,6.66537027496204,7.20124299483346,6.84303090834045,6.76597478075697,7.08646971352163,6.80871241307857,6.7125202135183
"36019_at",7.07740884449138,6.07449402711309,7.24270090834511,6.82422335016016,7.03990706154991,7.12774429587769,7.09318356266422,6.12663465169474,7.23668817935835,6.41099909646937,6.79142302943076,7.15300183148147
"36030_at",5.82472044496533,5.64554615045247,5.6016831833351,5.09437360666439,5.53730901349317,5.63478003348406,6.13441965236596,5.72662457395697,6.01754790094619,5.9731752224311,5.98166045220844,5.94318647847149
"36084_at",6.36936290622281,6.31886058666399,6.37260169994037,6.31225889490396,6.1910839372278,6.26568405112978,6.61245272275958,6.37572107515616,6.59937809513683,6.95912325541261,6.19957228068128,6.18560655995981
"36129_at",8.09251669946938,8.09373603639368,8.236953856912,8.17910296436771,7.97328775601086,8.09274621631094,8.2111591837803,8.09353174871773,8.46607309045318,8.35605126889385,8.43326657277295,8.07794694235322
"36475_at",7.01332672753618,7.17012531012292,7.34166863173717,7.24755449532596,6.88192939385691,7.22123088582296,6.33208121239458,6.86284475895681,6.9428362695321,7.04921643419812,6.78078603024923,6.96842539927065
"36499_at",3.2224830365383,2.95981735685818,3.01047271107868,3.2263866002444,3.18043562453528,3.39552478743247,3.28804091850661,3.16770170132884,3.16442376368515,3.16504720825528,3.76322349836257,3.44160623372014
"36545_s_at",5.54493391710554,5.65011106344012,5.92807165511344,5.67259654201561,5.77633887287461,5.68662700958453,5.37765481047901,5.61713370039682,5.8280783754092,5.3277624005513,5.4483001132517,5.14215536962035
"36552_at",5.99598984165941,6.13281745636828,5.91043249217355,6.05414682143518,6.13272525101803,5.88344748266896,5.67481803193281,5.97999940214707,6.01621003395499,5.65365039119736,6.03273446868299,5.58995943335658
"36553_at",6.86103917407238,7.33075347879359,7.5714529893569,6.76404357397647,7.5316238407868,7.8226503797105,6.64137160724319,7.36875357103435,7.33540513777209,6.92696852041304,7.40167882183215,7.7246026410616
"36554_at",6.2066206278628,6.93940638252952,7.17441251384666,7.0284630301205,6.93680700934518,7.31308395006036,6.40258520092062,6.77926550710926,7.17505347218246,6.8179453373995,6.99978671942847,7.26175490347605
"36564_at",6.16931340692516,5.94913281477704,5.54367006905911,5.25549187498965,6.02919614550524,6.11019327020814,7.10606604928118,6.09171931730907,5.88400686581489,5.96331522741302,7.86136128012083,6.70347747557307
"36566_at",5.49787047325009,5.83283817990225,5.97030325863126,5.90589407548029,5.68840968650219,5.91932385653478,5.43259803530555,5.59443103779659,5.70558243391048,5.73303452633257,5.00796357098984,5.43479664433133
"36612_at",3.25890420968883,3.33243213234186,3.30719900492764,3.27762557224143,3.55686475684995,3.35882706088244,3.4272314626678,3.47127040002123,3.33960900842465,3.38913754108078,3.46875917796938,3.2881173489318
"36711_at",4.23105014248867,3.46845309971676,3.52618970414087,3.29888762526717,3.44728580736869,4.51487458402331,3.50434157018413,3.4707210507182,4.39242165078618,2.705363079338,10.5409950234877,9.19693479059459
"36742_at",4.14624658779492,4.06448551010704,4.51168965014284,4.11977243922281,4.28917064487933,4.29942616458601,4.23262525397191,4.18804804604384,3.7080920427408,4.45362266394929,4.09858406788968,4.21104800116154
"36829_at",6.28930689395295,6.31293749159167,5.97077300965669,5.91447087884227,5.90206799819798,6.24416187571072,6.54157949587503,6.35754252522411,6.37893283080906,6.65366525088737,7.03321209282869,7.22062292177902
"36830_at",6.06851619445424,5.80696601445633,5.72133311951786,6.1987228955044,5.70702299626633,6.07528622578319,4.33882177505427,5.27885362384135,5.39247037496323,4.89287978937395,4.13962572935034,5.09301177162114
"36865_at",5.75636778003835,5.72144134418291,5.40544556923166,5.59734862017405,5.50832737187663,5.71138072622035,5.59704135402876,5.67202507142133,5.62053669357872,5.73984650082327,5.52970897114882,5.4875896775961
"36888_at",7.29481866265804,7.06779751236087,7.31518709954639,6.99202281308012,7.41386993767101,7.18631374234708,6.96020795741486,7.14859001374747,7.15731699634866,7.19984725235432,7.06000904433453,6.92941305604164
"36907_at",7.04196594331583,6.98391825853877,7.02197390409291,6.94705733407764,6.89834177137484,7.10354425538,7.28913943656073,7.12763545848892,6.89929776734052,7.64136877747328,7.25719968601799,7.02402897886298
"36920_at",3.85400840764216,4.45671902325237,3.72437350590191,3.80449651129738,4.24938124960512,3.69096010310151,3.86517314680225,4.00906634639202,3.6668491425559,3.8036729685648,3.72267825076074,3.5354214935655
"36936_at",7.36711103762279,7.58291905996722,8.02481415184103,7.57677289127878,7.58480490903366,7.67533058381421,7.04098175203915,7.29530838717061,7.40852771980465,7.35026982224495,7.30961804663972,7.24954103441903
"36994_at",9.17897815475737,9.33545491155698,9.48811441052908,9.28560781246766,9.30381315342501,9.35848699764139,9.73347673782852,9.46309093183583,9.44505784968531,9.43576735039721,9.74031309839732,9.80355724702654
"37004_at",4.24549031344033,3.91759807033355,4.18543270312873,4.37702002048655,4.0321378590589,3.97323849944046,4.10471932478826,4.19309865197003,4.54045647136593,4.34573126894173,4.05943884873407,4.3154038476481
"37005_at",5.66327187689835,6.03833358024278,6.52282677639171,6.00191677759132,6.20743860466812,6.34294230491337,6.2520380763108,6.06457712659343,6.73180589887507,6.39677182249583,6.97546234993412,6.8147489830469
"37012_at",8.9215147408297,9.14448897927673,8.91346833160872,8.73408813349174,9.26475787836842,9.03673188089059,9.08802040699346,8.48948803098765,8.5774076489631,8.2452602689961,8.49729294046288,8.73532546153302
"37020_at",2.80356397334712,2.74143334711488,2.95367483349655,2.79999446657228,2.66726251584442,2.71754164962134,2.86578670152304,2.98613832274928,2.93825070590353,2.89070160718021,3.00104554946267,2.96018182035819
"37022_at",4.58932153882599,4.99433485097368,4.68195114215206,4.83802094698413,4.8031270962979,5.09842927223009,4.95786038843025,5.06134241695606,4.87071141894099,5.00284634903253,5.09109494767717,4.81938458361749
"37028_at",7.74428041230282,7.06403460274767,6.69054494504723,6.51710270110452,6.15676973395313,6.63062393915494,7.40929943083336,7.21649685482697,6.97966292903747,7.3775902169692,8.51809367574189,8.41002970317136
"37079_at",2.81983916401043,2.73334692308186,2.7475521766198,2.62628148413355,2.74855300675183,2.9979197020176,2.43899453415626,2.55318126274097,2.75017753389134,2.56405232006715,2.90626612438637,2.61071046367766
"37117_at",2.98011632114207,2.57048556716929,2.9112638481969,3.0245222385561,2.77420703215841,2.94308026451712,2.77498545443667,3.05137206929757,2.91524743834906,3.24228215985687,3.14619997142294,2.75541022048498
"37145_at",3.32228052151684,3.62111636967756,3.16850676671374,3.31385054549681,3.38086608365646,3.24230880723802,3.9989149839035,3.31029209240995,2.92608323869819,3.56930439613731,3.96887001049641,5.66381118736586
"37152_at",4.07432668834931,4.03442380152857,3.85137278427522,3.913961387067,3.94081892047808,4.0966845789611,4.38848820706665,4.02201626136868,4.02748759720814,4.45515524595973,4.02938010189869,4.09922311376326
