"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe_ID"
0.467607339563207,6.92346539772407,1.9073840309975,0.0891138989706939,0.301563166849483,-4.91518017635412,"200664_s_at"
0.331989783887667,7.35997525206435,0.950806098121944,0.366744261624155,0.621478922577309,-6.10413032089756,"200665_s_at"
0.291166886241896,6.84351936087384,1.88498063972999,0.0923541700717165,0.30826859172293,-4.94795627371607,"200666_s_at"
0.0103685806223766,8.33091994952721,0.0978829244096825,0.92418871898909,0.968908139264212,-6.56810853244337,"200667_at"
-0.00492305268157068,9.72455266526998,-0.0508439481390827,0.960569837805717,0.984624787235669,-6.57192146049512,"200668_s_at"
0.0270701756164535,8.65406960341205,0.26815110213869,0.794678952262487,0.904093918571647,-6.53427454327755,"200669_s_at"
-0.0655990643461393,8.84526478215299,-0.439491809995929,0.670756329301908,0.836549028544318,-6.469131517072,"200670_at"
0.0957013288170178,3.47058950818059,0.604888272791351,0.5603189190694,0.766438938972678,-6.37783492214718,"200671_s_at"
0.0923436909039445,5.45072013956013,0.84426602146682,0.420578925233452,0.667107082156702,-6.19960873202727,"200672_x_at"
0.286574884318744,10.2547821723744,3.01379575457209,0.0147664561640026,0.113942620008828,-3.1856999517553,"200673_at"
0.0324988312930148,13.6266692823221,0.444990028282897,0.666925432156762,0.833909674018038,-6.46653718714208,"200674_s_at"
0.0254000088301254,8.94141041318719,0.30342437996669,0.768521965862441,0.889380458145831,-6.52338062673926,"200675_at"
-0.286514785876483,6.28558642202071,-1.64866246001659,0.133909518341719,0.372709493607087,-5.28285560524477,"200676_s_at"
0.140261474231693,9.9921243988,1.45654349341441,0.179511277406869,0.432087814888474,-5.53754995207041,"200677_at"
0.369976756116863,7.79266218039748,1.99476364260677,0.0774755890806272,0.279501813433058,-4.78589479673741,"200678_x_at"
-0.471293012229712,9.97306631312857,-3.43935350512669,0.00749321313978148,0.0790905394796185,-2.51000317618004,"200679_x_at"
-0.350012397987636,11.3265381317316,-4.1834019420592,0.00240920344410609,0.0429121894498585,-1.36971540278671,"200680_x_at"
-0.254888132634315,9.0473113192251,-3.22447837597725,0.0105309304605352,0.0950942593714404,-2.84985124419799,"200681_at"
-0.0973099178285695,8.5375313930799,-0.745098506509725,0.47537898495575,0.710838025291752,-6.27976108405908,"200682_s_at"
-0.58285019194295,8.11524840425116,-6.2267571410672,0.00015955546950724,0.0125216406977364,1.34695704636575,"200683_s_at"
-0.421441368391218,6.66727535920147,-3.48818233519335,0.0069404803932483,0.0757238094892628,-2.43329007546452,"200684_s_at"
0.231126049912803,3.95380707608362,1.88843786030971,0.0918469987350102,0.307495580225401,-4.94290877457076,"200685_at"
0.032440151828374,8.60472100240972,0.25759116331832,0.80256454272245,0.907935525392273,-6.53727875972092,"200686_s_at"
-0.678459710907294,7.22667392418858,-3.99393221780313,0.00319377993446607,0.0500688498241383,-1.65359859083274,"200687_s_at"
-0.0889023896744673,5.82342622123731,-0.774839767543793,0.458474155810179,0.698927582904493,-6.2566344026715,"200688_at"
0.0135656047993907,12.9751036211872,0.180974152368179,0.860431687639571,0.937696185020615,-6.55550183507103,"200689_x_at"
-0.243554400492584,5.75997192178547,-1.61256046897158,0.141589868235979,0.384002616836245,-5.33204578310047,"200690_at"
-0.410648793063108,9.13813715617014,-3.14555951451006,0.0119470216594735,0.101504119568303,-2.97542563017144,"200691_s_at"
-0.446768503604178,7.44729231902249,-1.97922122323685,0.0794340732140488,0.283946220954648,-4.80905218579549,"200692_s_at"
-0.256668158093354,9.91942382126883,-2.68765762751622,0.025075819646444,0.153254879084728,-3.70706061689275,"200693_at"
-0.228510825980442,7.70637632461213,-2.53396496894401,0.032232033358689,0.176600292181378,-3.95158595123242,"200694_s_at"
0.00324735113084058,7.66994032083,0.0433129156219891,0.966405841509868,0.98723450870433,-6.5723081022878,"200695_at"
0.339871434284615,7.53438871413323,1.56914023283339,0.151351406832121,0.396897668084746,-5.39042556096171,"200696_s_at"
-0.435345647717769,8.59584141753017,-4.28988739092107,0.00206079369811554,0.0393387328302654,-1.21236835362727,"200697_at"
-0.623650981613826,6.26156511709455,-3.92180177102667,0.00356028368171272,0.0528004814906704,-1.76293512988671,"200698_at"
-0.685091427134328,6.97222567903235,-6.52577916533987,0.00011245274589185,0.0108917818270989,1.69126201409224,"200699_at"
-0.528416508099369,7.06998263251437,-4.67978295174085,0.00117954721331337,0.0293767112646362,-0.650518919745609,"200700_s_at"
0.444484247443692,9.14658009408207,4.18269172247678,0.00241172784446841,0.0429121894498585,-1.37077026785017,"200701_at"
0.0150022168072317,7.29741929498899,0.0751243076780402,0.941773082273266,0.976535047188677,-6.57025411687408,"200702_s_at"
-0.470350165832869,9.77894950293831,-2.10771523823131,0.0645700800427114,0.255153319961682,-4.6157118185088,"200703_at"
0.672925153679253,8.56262830348838,3.27748322604862,0.00967860536643145,0.0914290561211924,-2.76571283150861,"200704_at"
0.0282646445763717,12.810460026183,0.306482744983779,0.766268009055364,0.888497414184605,-6.52237398162008,"200705_s_at"
0.689472419048397,7.03330237153484,2.6424400691206,0.0269966615753704,0.159523774513137,-3.77915234175966,"200706_s_at"
