"logFC","AveExpr","t","P.Value","adj.P.Val","B","ID"
0.115433771861301,4.6736913675625,2.26964123396421,0.0255225468982206,0.125629653303983,-3.84002594194468,"ILMN_1651980"
-0.103604024136867,4.75675628208333,-1.31746094984058,0.190896833474177,0.423149133472222,-5.44639222146102,"ILMN_1651984"
0.154826076437929,6.88252685177083,1.32798075649325,0.18741058801258,0.419155861684937,-5.43306474112265,"ILMN_1651987"
0.236537281580935,5.87658593540625,2.2505192530313,0.0267551174793101,0.129487873233115,-3.87996343819069,"ILMN_1652000"
-0.763836599917897,6.87978856708333,-4.32918673431763,3.74700241418452e-05,0.00187639571689369,2.02697750685801,"ILMN_1652003"
0.384772808625987,5.45844223822917,4.28822052366526,4.3727844727466e-05,0.00205699085093228,1.88411200883907,"ILMN_1652006"
0.11430362058497,5.6625382245,0.58736954625923,0.558368418203099,0.764580447648099,-6.11756592371494,"ILMN_1652008"
-0.147733391703749,4.819562959625,-2.30837615058604,0.023177813512339,0.117965548380772,-3.75820317091975,"ILMN_1652015"
0.301120007116563,5.51561276313542,1.61546436289623,0.109572773966656,0.30660550984059,-5.02973411923865,"ILMN_1652017"
0.0725089014512479,4.48716782095833,1.94954693672568,0.0542203039427283,0.2000208484161,-4.46822122827427,"ILMN_1652022"
0.0460978894427813,4.56097636705208,0.994218744943045,0.322677163358651,0.570779030449723,-5.8057509242168,"ILMN_1652023"
-0.307096848307244,6.40430314816667,-2.72178123760234,0.00774247334737565,0.0583992773697574,-2.80986191266062,"ILMN_1652024"
0.0360325271415571,4.474077432,1.12881332596207,0.261858609249909,0.508428792743341,-5.6679835208946,"ILMN_1652037"
0.0162380988192614,4.39970407764583,0.847963334106038,0.39861947278735,0.641019117757136,-5.93604472892153,"ILMN_1652056"
-0.261860634166929,5.81996530126042,-1.00293231673391,0.318476733421628,0.566759719303237,-5.79734848801155,"ILMN_1652065"
-0.0563962620276657,4.47538786809375,-1.85407382849963,0.0668745921539178,0.227398600596382,-4.63867305949847,"ILMN_1652066"
0.00184660741556154,4.59919738309375,0.0310754385577573,0.975275478929781,0.989350508762582,-6.28518780030249,"ILMN_1652072"
-0.1270650784796,12.0594320483333,-1.39189494215218,0.167249628556033,0.39257746005442,-5.3499048210694,"ILMN_1652073"
0.00417497145943198,4.42610397211458,0.175669680116957,0.86093256883361,0.938667218572319,-6.2705975403487,"ILMN_1652079"
0.0660119258425169,4.491952186,2.05701596890799,0.0424641889369035,0.17199014148075,-4.26696520988168,"ILMN_1652081"
0.0633119087931567,9.5568211896875,0.550296302108129,0.583425761838303,0.780258791224361,-6.13808125036609,"ILMN_1652082"
