"ID","GEO2R_logFC","scripted_logFC","GEO2R_adjP","scripted_adjP"
"ILMN_1679770",0.03439229,0.0343922876666678,0.614,0.613614059488624
"ILMN_1679771",0.04781126,0.0478112613333339,0.426,0.425956359151733
"ILMN_1679779",0.084945,0.0849449980000001,0.113,0.112793295702
"ILMN_1679780",-0.65665718,-0.656657176666668,2.55e-07,2.55419656466309e-07
"ILMN_1679781",0.08510725,0.0851072516666669,0.105,0.104734365816344
"ILMN_1679782",0.15751906,0.157519062666667,0.0343,0.0343211339094556
"ILMN_1679796",0.3913778,0.391377799999999,3.7e-06,3.69939746503308e-06
"ILMN_1679797",-0.37778981,-0.377789811666666,1.17e-06,1.16685959412276e-06
"ILMN_1679798",0.01779986,0.0177998553333349,0.803,0.802716748959687
"ILMN_1679800",-0.15923897,-0.159238969999995,0.0454,0.0454347008728513
"ILMN_1679809",-0.0591256,-0.0591255966666644,0.316,0.316247340837287
"ILMN_1679810",1.10114932,1.10114932166667,5.4e-11,5.40270689325204e-11
"ILMN_1679816",0.02607896,0.0260789603333329,0.706,0.706058965080053
"ILMN_1679819",0.0401991,0.0401991026666675,0.544,0.543503667413311
"ILMN_1679822",-0.00069985,-0.000699848666668501,0.994,0.993796071829376
"ILMN_1679826",-0.04889059,-0.0488905853333312,0.639,0.638816502308253
"ILMN_1679836",0.04595634,0.0459563446666653,0.446,0.44643942410814
"ILMN_1679837",-0.0718304,-0.071830402999999,0.197,0.196991597274741
"ILMN_1679838",0.09275618,0.0927561766666667,0.0686,0.0686093802932477
"ILMN_1679867",0.22028483,0.220284829000001,0.0016,0.00160255089457443
"ILMN_1679870",-0.06958004,-0.0695800373333313,0.208,0.207993642829262
"ILMN_1679880",0.42595959,0.425959585000001,6.42e-07,6.41876981773281e-07
"ILMN_1679881",0.18709835,0.187098346666664,0.00234,0.00233664801152744
"ILMN_1679891",0.46679727,0.466797265666667,1.12e-06,1.12034795559339e-06
"ILMN_1679897",-0.11362388,-0.113623877666666,0.0764,0.076394460583948
"ILMN_1679898",0.00336752,0.00336751766666676,0.973,0.973417358030537
"ILMN_1679901",-0.04178832,-0.0417883203333353,0.538,0.537867442663045
"ILMN_1679910",-0.03243137,-0.0324313689999975,0.695,0.695242513513944
"ILMN_1679912",0.39304488,0.39304487666667,2.11e-06,2.10526270846454e-06
"ILMN_1679917",0.52282106,0.522821058000003,3.4e-07,3.40097612252539e-07
"ILMN_1679919",-0.24250201,-0.242502006666669,8.14e-05,8.14244823071918e-05
"ILMN_1679920",0.09637913,0.096379129999999,0.224,0.223984369885524
"ILMN_1679921",-0.44917577,-0.449175768333333,5.16e-07,5.15774642465544e-07
"ILMN_1679922",-0.03182158,-0.0318215773333339,0.729,0.728738172156731
"ILMN_1679929",0.2556444,0.255644404666665,7.91e-05,7.90947507660151e-05
"ILMN_1679941",0.0439264,0.0439264043333321,0.445,0.445098346619946
"ILMN_1679949",0.62065369,0.620653689999999,7.24e-08,7.23788208955078e-08
"ILMN_1679958",0.04593242,0.0459324236666649,0.428,0.42786573759985
"ILMN_1679960",-0.05579045,-0.0557904543333319,0.292,0.291642873006435
"ILMN_1679962",-0.0305743,-0.0305743036666666,0.65,0.649875461133983
"ILMN_1679967",-0.03404918,-0.0340491849999989,0.661,0.660978567906244
"ILMN_1679971",-0.09601849,-0.0960184919999998,0.118,0.118074562550803
"ILMN_1679973",-0.01062688,-0.0106268793333344,0.909,0.908771119680198
"ILMN_1679978",0.44235536,0.442355361666666,1.66e-07,1.66467150681321e-07
"ILMN_1679979",0.04168718,0.0416871840000015,0.743,0.742572473013103
"ILMN_1679984",0.07248851,0.0724885120000014,0.172,0.172396705354787
"ILMN_1679987",-0.05686775,-0.0568677520000005,0.294,0.293878330833531
"ILMN_1679995",-0.71590032,-0.715900325,1.49e-09,1.49172905270174e-09
"ILMN_1680003",-0.01782668,-0.0178266813333314,0.819,0.81884554124778
"ILMN_1680010",0.02967566,0.0296756623333341,0.71,0.709937438929913
"ILMN_1680015",0.0423665,0.0423664983333341,0.485,0.485230928746542
"ILMN_1680016",-0.01470338,-0.014703380666667,0.864,0.864039178050757
"ILMN_1680018",0.01678645,0.016786451999999,0.905,0.904804647876975
"ILMN_1680029",0.04812653,0.0481265330000005,0.616,0.615701040857167
"ILMN_1680032",-0.01445732,-0.0144573193333324,0.84,0.840291185284194
"ILMN_1680033",0.02315106,0.0231510559999997,0.73,0.73014672088804
"ILMN_1680037",0.45959319,0.459593192,4.51e-08,4.50522622463159e-08
"ILMN_1680042",-0.06916402,-0.0691640243333334,0.207,0.206927590317403
"ILMN_1680051",-0.02289808,-0.0228980786666666,0.764,0.763586914997546
"ILMN_1680054",0.04220196,0.0422019603333332,0.529,0.528864466136627
"ILMN_1680056",-0.0013952,-0.00139519999999926,0.987,0.986805217770139
"ILMN_1680070",0.06755039,0.0675503923333327,0.356,0.355833264152133
"ILMN_1680072",-0.16998846,-0.169988463333333,0.005,0.00500023673899403
"ILMN_1680081",0.03159097,0.0315909716666685,0.623,0.622731889375128
"ILMN_1680082",-0.10180141,-0.101801406333332,0.0924,0.0923990737258626
"ILMN_1680091",0.6532853,0.653285301000004,3.11e-09,3.10959530234885e-09
"ILMN_1680094",1.50133404,1.50133403766667,8.27e-13,8.2702250703465e-13
"ILMN_1680101",0.01796904,0.0179690446666676,0.829,0.828968621632829
"ILMN_1680102",0.02052463,0.0205246263333336,0.761,0.761250705621684
"ILMN_1680104",-0.70286308,-0.702863077,2.37e-09,2.36979405404108e-09
"ILMN_1680109",0.12813475,0.128134753333335,0.00965,0.0096474487284303
"ILMN_1680110",-0.07294837,-0.0729483650000011,0.191,0.190884849544875
"ILMN_1680111",0.20592341,0.205923405666669,0.000557,0.000557036705480248
"ILMN_1680129",0.00189776,0.00189776333333391,0.983,0.982634255383498
"ILMN_1680130",0.16094389,0.16094389,0.00471,0.00471091014739136
"ILMN_1680132",-0.0256583,-0.0256583003333342,0.693,0.693043603194871
"ILMN_1680134",0.0439975,0.0439974999999997,0.549,0.549442823758598
"ILMN_1680139",-0.11657103,-0.116571031666667,0.0324,0.032377366443582
"ILMN_1680144",-0.00868571,-0.0086857146666679,0.915,0.915116136344808
"ILMN_1680145",0.09673064,0.0967306426666656,0.103,0.1029718318008
"ILMN_1680150",-0.08178366,-0.081783663333332,0.107,0.107173081028392
"ILMN_1680154",0.16406187,0.164061872000001,0.00604,0.00604126348389881
"ILMN_1680156",0.02293116,0.0229311606666691,0.736,0.73635874640897
"ILMN_1680171",0.40764929,0.407649285333335,9.15e-07,9.14691430143e-07
"ILMN_1680178",-0.00170921,-0.00170921433333504,0.985,0.985091990760725
"ILMN_1680179",-0.02765796,-0.0276579596666631,0.661,0.661065930039311
"ILMN_1680189",-0.04192497,-0.0419249699999993,0.505,0.504669711354549
"ILMN_1680192",0.02462473,0.0246247276666667,0.746,0.745630189167542
"ILMN_1680193",0.27998416,0.279984161333335,1.71e-05,1.70589611575978e-05
"ILMN_1680196",0.24156998,0.241569983333337,0.000744,0.000744196520320349
"ILMN_1680206",-0.01501979,-0.0150197886666668,0.857,0.857492525196391
"ILMN_1680208",-0.24595183,-0.245951826666664,0.00786,0.00786273664318581
"ILMN_1680212",-0.01842375,-0.0184237483333334,0.829,0.829208076111418
"ILMN_1680220",-0.09728283,-0.0972828269999981,0.0883,0.0883419966974958
"ILMN_1680223",-0.45567459,-0.455674587666666,6.11e-07,6.10810496648588e-07
"ILMN_1680225",0.04256946,0.0425694573333324,0.479,0.478985061483892
"ILMN_1680230",0.02411131,0.024111307000001,0.727,0.726578728940769
"ILMN_1680231",0.02581385,0.0258138500000005,0.687,0.686895879365404
"ILMN_1680239",1.16478707,1.164787073,7.93e-12,7.92563145844408e-12
"ILMN_1680245",0.0312241,0.0312241026666644,0.632,0.63152932705656
"ILMN_1680246",0.11868662,0.118686618333333,0.0851,0.085105486097759
"ILMN_1680248",-0.00695185,-0.00695184633333046,0.944,0.943921302329847
"ILMN_1680251",-1.21310878,-1.21310878466667,5.78e-12,5.77688884274469e-12
"ILMN_1680265",0.02547773,0.0254777263333317,0.722,0.721989709215495
"ILMN_1680270",0.00860681,0.00860681333333346,0.92,0.920316229939711
"ILMN_1680273",0.0012209,0.00122089500000122,0.99,0.989644375258743
"ILMN_1680274",-0.00797754,-0.00797754266666661,0.937,0.937305595059358
"ILMN_1680279",0.14268364,0.142683644666663,0.0339,0.0338581788496535
"ILMN_1680284",0.00858648,0.00858647966666926,0.925,0.924744184265794
"ILMN_1680300",0.01101982,0.011019823999999,0.94,0.940174736675998
"ILMN_1680302",-0.05072194,-0.0507219389999971,0.435,0.435104187913877
"ILMN_1680309",0.05725512,0.0572551246666677,0.257,0.256714626641254
"ILMN_1680313",-0.84170147,-0.841701467333332,8.49e-08,8.4937679442464e-08
"ILMN_1680314",0.11599535,0.11599535,0.0208,0.0207743009838851
"ILMN_1680317",-0.0173182,-0.0173182000000001,0.821,0.821484164964158
"ILMN_1680320",0.07217317,0.0721731690000009,0.193,0.192660075937176
"ILMN_1680322",0.06841572,0.0684157156666645,0.185,0.184775534308934
"ILMN_1680330",0.02475944,0.0247594436666656,0.719,0.719062736873279
"ILMN_1680339",-0.08869367,-0.0886936659999984,0.152,0.151685095134752
"ILMN_1680341",0.35322579,0.353225786666668,3.98e-05,3.98308513891126e-05
"ILMN_1680343",0.06702578,0.067025777666669,0.323,0.323287476673636
"ILMN_1680344",-0.14187508,-0.141875084,0.011,0.011006093904061
"ILMN_1680347",0.86288917,0.862889168999999,1.66e-10,1.66215754911824e-10
"ILMN_1680348",-0.4341755,-0.434175499333335,1.04e-06,1.03787372249046e-06
"ILMN_1680349",0.05202391,0.0520239126666668,0.429,0.429122070004867
"ILMN_1680353",-0.52577207,-0.52577207,7.02e-08,7.0178428738519e-08
"ILMN_1680354",-0.04320496,-0.043204965000001,0.482,0.482350471420111
"ILMN_1680357",0.0304749,0.0304749006666674,0.676,0.676179266852145
"ILMN_1680360",-0.038087,-0.0380869976666656,0.588,0.587919992267865
"ILMN_1680364",-0.38305242,-0.383052423333332,7.03e-07,7.02585489193723e-07
"ILMN_1680367",-0.013967,-0.0139670033333354,0.854,0.854266251972926
"ILMN_1680375",0.01795337,0.0179533680000006,0.823,0.822810821412527
"ILMN_1680378",-0.22464656,-0.224646561,0.00167,0.00167337326145999
"ILMN_1680380",0.01974948,0.0197494796666691,0.772,0.771873702982277
"ILMN_1680386",0.00236766,0.00236765733333577,0.98,0.979701738055019
"ILMN_1680388",-0.74281339,-0.742813392666667,6.62e-09,6.61809545545064e-09
"ILMN_1680390",-0.5800708,-0.580070796666664,4.78e-08,4.77543824953113e-08
"ILMN_1680393",0.19200787,0.192007871666668,0.0133,0.0133240946406482
"ILMN_1680397",0.05683298,0.0568329753333359,0.311,0.311084188672149
"ILMN_1680398",0.06908147,0.0690814719999997,0.256,0.255678447777808
"ILMN_1680399",0.01742513,0.0174251290000003,0.832,0.832486120614345
"ILMN_1680403",-0.67934758,-0.67934758333333,1.42e-07,1.42238308126611e-07
"ILMN_1680412",0.05179257,0.0517925670000015,0.408,0.407701661061163
"ILMN_1680419",0.03132439,0.0313243863333321,0.721,0.721214812961323
"ILMN_1680420",-0.19312173,-0.193121733666666,0.000368,0.000368436557538417
"ILMN_1680424",-0.0069042,-0.00690419933333075,0.936,0.935996707611179
"ILMN_1680430",-0.00366713,-0.00366713233333194,0.968,0.968260735535816
"ILMN_1680432",0.03429238,0.0342923816666669,0.632,0.632456616390028
"ILMN_1680434",0.02875818,0.0287581753333344,0.744,0.744393618890451
"ILMN_1680435",0.0430507,0.0430506976666658,0.435,0.435217689336049
"ILMN_1680436",-0.089332,-0.0893320010000016,0.121,0.120550321458923
"ILMN_1680437",0.07146132,0.0714613233333381,0.327,0.326650868225514
"ILMN_1680449",0.00258725,0.00258724533333332,0.98,0.980051016612766
"ILMN_1680453",-0.41428104,-0.414281043999996,1.47e-06,1.47203338956477e-06
"ILMN_1680454",-0.04845966,-0.048459662,0.357,0.35695297810797
"ILMN_1680462",-0.00222699,-0.00222699233333312,0.981,0.981279631279684
"ILMN_1680465",0.0596874,0.0596874010000015,0.364,0.364038727962559
"ILMN_1680470",-0.01574237,-0.0157423726666668,0.848,0.847663682919489
"ILMN_1680480",0.0025983,0.00259829799999967,0.978,0.977769632384193
"ILMN_1680487",-0.02923947,-0.0292394689999975,0.703,0.703135469190058
"ILMN_1680494",-0.00315474,-0.00315474266666627,0.972,0.971983133411268
"ILMN_1680500",0.00142994,0.00142993600000008,0.988,0.988263850783775
"ILMN_1680501",0.44347624,0.443476243333334,2.15e-06,2.14651265688291e-06
"ILMN_1680507",0.04128187,0.0412818726666666,0.505,0.504669711354549
"ILMN_1680513",-0.01415112,-0.0141511186666694,0.879,0.879081890732281
"ILMN_1680521",-0.07315927,-0.0731592689999969,0.17,0.170470974616773
"ILMN_1680555",-0.10736991,-0.107369905999998,0.137,0.136625427194945
"ILMN_1680556",0.02059749,0.0205974939999995,0.785,0.784832544630301
"ILMN_1680569",-2.16677363,-2.16677363433334,1.21e-14,1.20853468703346e-14
"ILMN_1680578",0.00393735,0.00393734900000098,0.963,0.963014027876836
"ILMN_1680579",-0.26045119,-0.260451186666666,0.000444,0.000444408489516866
"ILMN_1680580",-0.03580655,-0.0358065523333337,0.569,0.568766727140036
"ILMN_1680587",0.00506283,0.00506282533333469,0.966,0.966401472435544
"ILMN_1680590",0.02918903,0.0291890316666654,0.679,0.679169229893467
"ILMN_1680591",-0.48035014,-0.480350136999999,4.78e-07,4.78229269865766e-07
"ILMN_1680614",-0.03353936,-0.0335393630000009,0.691,0.691106058977213
"ILMN_1680617",-0.06566621,-0.0656662086666646,0.313,0.312544780712066
"ILMN_1680618",0.45575534,0.455755336666668,2.4e-07,2.39596686466535e-07
"ILMN_1680624",-1.54297014,-1.54297013666667,3.13e-11,3.13239138213884e-11
"ILMN_1680626",-1.00314983,-1.00314982933333,2.3e-09,2.3022794545946e-09
"ILMN_1680631",-0.00480199,-0.00480199433333084,0.957,0.956881159363668
"ILMN_1680643",-0.10779245,-0.107792454999999,0.0246,0.0245948086668738
"ILMN_1680644",0.01555001,0.0155500100000019,0.892,0.892037893857281
"ILMN_1680652",-1.28027393,-1.28027392533334,2.11e-12,2.10601113210638e-12
"ILMN_1680659",-0.00309767,-0.00309767400000016,0.977,0.97699605079599
"ILMN_1680662",0.16064124,0.160641238333334,0.0049,0.00490472815918038
"ILMN_1680665",-0.0140753,-0.0140752973333322,0.863,0.862712505255128
"ILMN_1680668",-0.02534921,-0.0253492133333326,0.731,0.730666732233262
"ILMN_1680673",-0.43147939,-0.431479389,5.27e-06,5.27327042495525e-06
"ILMN_1680675",-0.04236737,-0.0423673736666661,0.538,0.537867442663045
"ILMN_1680682",0.14362433,0.143624327000001,0.0178,0.0178104150734311
"ILMN_1680683",0.05765532,0.0576553173333316,0.465,0.464818615469821
"ILMN_1680685",0.03937255,0.0393725533333349,0.569,0.568663824167873
"ILMN_1680687",-0.08953014,-0.0895301443333327,0.131,0.131023587994346
"ILMN_1680689",-1.30208279,-1.30208279466667,1.19e-12,1.19009013164118e-12
"ILMN_1680692",-0.19417679,-0.194176790333335,0.00522,0.00522020498040378
"ILMN_1680693",-0.14744403,-0.147444033333333,0.0345,0.0344706101780117
"ILMN_1680703",-0.05833501,-0.0583350099999986,0.397,0.397136940103366
"ILMN_1680712",0.07280134,0.0728013393333331,0.141,0.140926117719147
"ILMN_1680714",0.01230185,0.0123018493333333,0.889,0.889157683833435
"ILMN_1680722",-0.03381912,-0.0338191250000008,0.625,0.624710448507107
"ILMN_1680726",-0.00946207,-0.0094620660000011,0.93,0.929720175374096
"ILMN_1680727",-0.81642898,-0.81642898333334,5.64e-08,5.64197894616e-08
"ILMN_1680730",0.02284031,0.0228403096666687,0.766,0.7656257525146
"ILMN_1680732",-0.00248731,-0.00248730766666405,0.981,0.980713321869536
"ILMN_1680735",0.03569873,0.0356987280000007,0.543,0.542743366324237
"ILMN_1680738",0.02212647,0.022126469999999,0.785,0.785451481770468
"ILMN_1680740",0.05601649,0.0560164943333357,0.401,0.400757113139645
"ILMN_1680753",-0.01955687,-0.0195568663333345,0.826,0.82567541287653
"ILMN_1680754",0.00353962,0.00353962333333602,0.97,0.969678654933468
"ILMN_1680757",-0.26449487,-0.264494873,7.54e-05,7.53781489027844e-05
"ILMN_1680770",-0.68309054,-0.683090536333337,1.6e-08,1.59653848442684e-08
"ILMN_1680772",0.05562138,0.0556213840000028,0.314,0.313770645657535
"ILMN_1680773",0.03011939,0.030119394333334,0.662,0.662060383759898
"ILMN_1680774",0.01853991,0.0185399116666662,0.832,0.831820330172017
"ILMN_1680776",0.04862033,0.0486203300000021,0.479,0.478514909851597
"ILMN_1680777",-0.02216665,-0.0221666489999999,0.802,0.802049800464317
"ILMN_1680781",0.38688924,0.386889243333332,7.36e-07,7.36337434141067e-07
"ILMN_1680782",0.18176556,0.181765556666663,0.00757,0.00757195937535336
"ILMN_1680794",0.03617231,0.0361723126666682,0.567,0.567082976376288
"ILMN_1680799",0.05630823,0.0563082276666682,0.31,0.309682477507865
"ILMN_1680805",0.12050957,0.120509571666666,0.0241,0.0241327520287149
"ILMN_1680814",-0.01853705,-0.0185370509999991,0.802,0.801825269506958
"ILMN_1680826",0.01066292,0.0106629153333344,0.9,0.90009467089051
"ILMN_1680828",-0.24250711,-0.242507112333334,0.00017,0.000170406311138708
"ILMN_1680831",0.44084306,0.440843059000006,1.21e-07,1.20627030157871e-07
"ILMN_1680840",0.334894,0.334893996333334,5.83e-06,5.82798840611987e-06
"ILMN_1680844",0.02384438,0.0238443793333332,0.713,0.712778517334153
"ILMN_1680850",-0.1043438,-0.104343799666665,0.0535,0.0535348347572653
"ILMN_1680856",-0.04519612,-0.045196116333333,0.553,0.552798567203624
"ILMN_1680860",-0.61565698,-0.615656981333336,4.42e-09,4.41509795750413e-09
"ILMN_1680867",0.17423451,0.174234509333333,0.00248,0.00248168815913315
"ILMN_1680874",1.51512369,1.51512369,2.6e-12,2.60407340013561e-12
"ILMN_1680886",0.03938231,0.039382311999999,0.539,0.538836489824824
"ILMN_1680887",-0.36115221,-0.361152207666666,0.000103,0.000102688518142441
"ILMN_1680888",-0.00761326,-0.00761325533333324,0.937,0.936691992914773
"ILMN_1680890",-0.04165565,-0.04165565,0.497,0.496823606957119
"ILMN_1680892",-0.03725791,-0.0372579143333311,0.557,0.557290026056263
"ILMN_1680899",0.12838047,0.128380472000003,0.0116,0.0115727412049386
"ILMN_1680902",0.08964719,0.0896471883333332,0.166,0.166198924903175
"ILMN_1680925",-0.35911965,-0.359119649999998,1.2e-05,1.20369056367933e-05
"ILMN_1680927",0.06513694,0.0651369423333357,0.28,0.280399159604893
"ILMN_1680928",-0.0035076,-0.00350759733333472,0.97,0.969546891714151
"ILMN_1680929",-8.796e-05,-8.79613333326645e-05,0.999,0.999395702469584
"ILMN_1680930",-0.05733053,-0.0573305296666673,0.301,0.300832970762669
"ILMN_1680932",-0.03434917,-0.0343491726666629,0.663,0.663203429502307
"ILMN_1680936",-0.01647213,-0.0164721306666662,0.841,0.841365327110686
"ILMN_1680937",-0.88211502,-0.882115018333332,3.3e-10,3.29977548712412e-10
"ILMN_1680941",0.03478299,0.0347829913333326,0.586,0.58592221299887
"ILMN_1680945",-0.04396599,-0.0439659896666678,0.504,0.50391460476368
"ILMN_1680948",0.01611047,0.0161104703333352,0.865,0.865358075722513
"ILMN_1680952",0.02627278,0.0262727756666665,0.726,0.726362456397783
"ILMN_1680955",-0.12670906,-0.12670906,0.0311,0.0311419485693885
"ILMN_1680958",-0.00136073,-0.00136073400000214,0.988,0.987695091430494
"ILMN_1680963",0.00800698,0.00800697633333325,0.93,0.929720175374096
"ILMN_1680965",-0.00602471,-0.00602470766666485,0.943,0.942882791712979
"ILMN_1680967",0.31632147,0.316321473333335,2.17e-05,2.16657054248763e-05
"ILMN_1680972",0.10330455,0.103304546666667,0.097,0.0970494330302344
"ILMN_1680973",0.06385334,0.0638533393333338,0.226,0.225978290288682
"ILMN_1680984",0.01901963,0.0190196319999982,0.795,0.794859872169827
"ILMN_1680987",0.01938454,0.0193845403333359,0.796,0.795676486231538
"ILMN_1680993",-0.01773478,-0.0177347813333357,0.814,0.81416024051593
"ILMN_1680996",1.73150433,1.73150432833333,2.09e-13,2.0942435020774e-13
"ILMN_1681003",-0.00181421,-0.00181420666666554,0.986,0.985611648829999
"ILMN_1681008",0.07156996,0.0715699573333346,0.21,0.21029143305797
"ILMN_1681016",-0.03395101,-0.0339510133333327,0.671,0.670598214894846
"ILMN_1681032",0.07111331,0.0711133073333343,0.176,0.176434759024603
"ILMN_1681043",0.01320042,0.013200423333334,0.865,0.864830176789435
"ILMN_1681046",-0.02909118,-0.0290911796666666,0.746,0.746166236483789
"ILMN_1681049",0.02903946,0.0290394566666663,0.705,0.704892218326852
"ILMN_1681053",0.03186562,0.0318656233333341,0.658,0.65815240086577
"ILMN_1681057",-0.12768424,-0.127684243333332,0.0359,0.0358666661911558
"ILMN_1681062",-0.99703513,-0.997035134333333,3.3e-10,3.29977548712412e-10
"ILMN_1681067",-0.00222606,-0.00222605533333287,0.98,0.979639335874523
"ILMN_1681069",0.02767263,0.0276726343333342,0.713,0.713495868994708
"ILMN_1681076",0.05209392,0.0520939236666678,0.345,0.344983294658304
"ILMN_1681081",0.66549172,0.665491724000001,2.86e-09,2.85932097804285e-09
"ILMN_1681086",-0.00901356,-0.00901356033333212,0.909,0.909141708404245
"ILMN_1681087",0.01856223,0.0185622346666676,0.846,0.845771748973812
