target,candidate,n_probes,baseline_log2_expression,log2_variance_all_six,qualifies,distance
PPP2R5A,FOXJ2,1,9.824281946666666,-4.454376044299258,True,0.13904185058044571
PPP2R5A,SURF1,1,9.989899717,-4.0989521706110015,False,0.1441622202807329
PPP2R5A,CPD,1,10.042659856666667,-4.07991816762859,True,0.14646937747658184
PPP2R5A,AAED1,1,9.811260355666668,-4.395535923220802,False,0.1504405498635341
PPP2R5A,SPOUT1,1,10.288200066666667,-4.561116511554206,False,0.15133578548835927
PPP2R5A,NCAPD2,1,10.207770339999998,-4.813743880618017,True,0.15141283794790267
PPP2R5A,BPHL,1,9.967627538,-4.087056347334679,True,0.15217423757017326
PPP2R5A,ZBED4,1,9.851462923,-4.231654844755044,True,0.15276076709746356
PPP2R5A,PRDM4,1,10.059366008,-4.924304342158758,True,0.15360426187311763
PPP2R5A,TTC1,1,9.85223481,-4.759055414212068,True,0.15371814953336024
PPP2R5A,TM9SF3,1,9.815267902666667,-4.323641399856768,False,0.15593778076285822
PPP2R5A,PPP1R2,1,10.297015116666666,-4.5689337346014,True,0.15719077528670264
PPP2R5A,SETMAR,1,9.878592035333334,-4.142826632544882,False,0.16236857240452657
PPP2R5A,UCK2,1,10.290437886666666,-4.662296275570496,False,0.16237907444112412
PPP2R5A,NUDT14,1,9.849481354666667,-4.799293844887092,False,0.16418735366914822
PPP2R5A,GEMIN6,1,9.836354183666666,-4.7826130636574335,False,0.16663165262755622
PPP2R5A,STARD8,1,9.929685769,-4.066470873953737,True,0.16791995767187162
PPP2R5A,ULBP1,1,9.773570845666667,-4.532608594117576,True,0.1704444077644475
PPP2R5A,MTURN,1,9.823966185666668,-4.211854527164917,False,0.1706546347637135
PPP2R5A,PGS1,1,9.967328986333333,-4.958046637946072,True,0.17270356439458465
PPP2R5A,ATP5SL,1,10.2349284,-4.853309226661342,False,0.17310659813381307
PPP2R5A,AAR2,1,9.909581008000002,-4.92187607345504,False,0.1748794723019861
PPP2R5A,CHCHD5,1,10.264334996666667,-4.1771034648704894,True,0.17501501826905513
PPP2R5A,WDR34,1,9.883195872,-4.898677412097719,True,0.17664259517763453
PPP2R5A,B4GALT7,1,9.885639708666666,-4.074634865839507,True,0.17906512346214096
