"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_1703955",0.654194468999998,8.7353266905,17.9619764684957,1.62423500339678e-10,3.04490867667353e-09,13.9253256066615
"ILMN_1703967",0.00672951433333235,7.3090256665,0.173304902664464,0.865098665879642,0.942882791712979,-8.67252737477196
"ILMN_1703969",-0.139401302333332,7.6737377315,-4.06407096415689,0.0013580170312957,0.00518177426219107,-2.96048901476152
"ILMN_1703973",-0.00758471166666475,7.51342771683333,-0.144727578148256,0.887160265368176,0.953596822695499,-8.67741250950402
"ILMN_1703980",-0.00736437466666651,7.24666522633333,-0.206852071823283,0.839351181182778,0.930628818809288,-8.66567823743546
"ILMN_1703983",-0.0457222530000001,7.23738681783333,-0.903980151709293,0.382559647716654,0.619142985659156,-8.26194501823552
"ILMN_1703984",-0.00360023166666501,7.57756288383333,-0.0956283024086045,0.925283773132731,0.969844317300448,-8.68376090765719
"ILMN_1703989",-0.0445526700000007,7.56677925433333,-0.845082682646862,0.413447910014654,0.648000353621707,-8.31431981318971
"ILMN_1704000",-0.0432547693333341,7.23363302033333,-1.14178933050381,0.274271157610009,0.502576806325617,-8.01979400164342
"ILMN_1704014",-0.523905641999999,8.463910097,-13.716867486024,4.48595936090593e-09,5.41514465490953e-08,10.3824871188823
"ILMN_1704015",0.0218699649999996,7.16651083383333,0.643350372311266,0.531255469031373,0.744943938416977,-8.46926996827266
"ILMN_1704019",-0.136295463666666,7.5499351565,-3.29706543250869,0.00582670219165629,0.0198710448181256,-4.44147175659677
"ILMN_1704022",-1.120953144,8.27021783833333,-21.7532110842525,1.47515291026928e-11,3.91315332431378e-10,16.4818390706484
"ILMN_1704024",-0.587813196666666,10.9562453683333,-12.8150011267744,1.02072023778482e-08,1.11319796279244e-07,9.50456687712966
"ILMN_1704029",0.0481190346666676,7.19597193033333,1.28599211464688,0.22102566139035,0.436131322406672,-7.85061403261746
"ILMN_1704030",0.00679374033333424,7.2413770065,0.173043695249919,0.865299815080586,0.942882791712979,-8.67257598541896
"ILMN_1704043",0.0894740473333346,7.82821005366667,2.67777216644606,0.0190712759201702,0.0581634501923404,-5.61730386784186
"ILMN_1704045",-0.0527048009999973,7.3474206375,-1.3962863091482,0.18616675952032,0.38655203292565,-7.71079224709508
"ILMN_1704055",1.44830409,10.8758365783333,40.3613477062415,5.64851127863534e-15,5.49978655898962e-13,24.7805169854116
"ILMN_1704056",0.239861477333333,7.58752842,5.38760846941951,0.000126617852822208,0.000575483625007038,-0.498109471010924
"ILMN_1704063",0.400565227,7.42997872416667,9.87558551295627,2.2020022816492e-07,1.7383007981665e-06,6.22769465533249
"ILMN_1704065",-1.039145562,9.308602047,-26.8300933246185,1.03825602318588e-12,4.13751596480228e-11,19.3003863117107
"ILMN_1704070",-0.0191032549999974,7.4480558445,-0.423854175299265,0.678646851465637,0.844860350346601,-8.59259632869709
"ILMN_1704078",-0.0899374776666662,7.3159652785,-2.4556085089816,0.0290156980196082,0.0845181536873895,-6.02383051429124
"ILMN_1704079",0.851443477000002,8.78029988983333,15.2096253026055,1.27072699016862e-09,1.80419544969131e-08,11.7294927221523
"ILMN_1704084",0.0456313140000004,7.377653612,1.07220828740343,0.303255025333946,0.536979552853062,-8.09556317375018
"ILMN_1704086",-0.0515701639999984,7.263624208,-1.3155107222107,0.21121575832379,0.422762758247122,-7.81404863875359
"ILMN_1704089",0.00496735033333362,7.2240967855,0.149741786851475,0.883281661865926,0.951569150868846,-8.67661863143068
"ILMN_1704091",-0.649934453666667,9.11197434516667,-15.34306429848,1.1414559932209e-09,1.64689814750598e-08,11.8440520537959
"ILMN_1704094",0.165659896666662,12.057806425,4.13899892310169,0.00118079280005544,0.00455347843900634,-2.81678469975958
"ILMN_1704101",-0.117990257000002,7.45910697416667,-2.75293654376916,0.0165291318637225,0.0511001763666492,-5.47738855301187
"ILMN_1704133",-0.0214172423333334,7.24699957383333,-0.547762893237896,0.593196456214486,0.789863703702712,-8.52893936569451
"ILMN_1704134",0.0639472909999999,7.29701938883333,1.93215453014308,0.0755774585301675,0.191764639242317,-6.92264292658575
"ILMN_1704135",-0.0312580406666658,7.28463694733333,-0.781113104059028,0.448818946843433,0.679618326389643,-8.36761238237206
"ILMN_1704139",-0.147742452666666,7.76721328966667,-4.12564494018902,0.00121054193511652,0.00465971811232534,-2.84237058462479
"ILMN_1704143",-0.0288952529999991,7.23123598283333,-0.704260721781082,0.493775209771017,0.71679843967695,-8.42656712696496
"ILMN_1704154",0.738075185333335,7.83231940166667,18.7755098516106,9.3490037794666e-11,1.89609247052158e-09,14.5144837896027
"ILMN_1704163",-0.0436978210000003,7.2925261125,-1.19585695394772,0.253248877902014,0.477259628109457,-7.95824054350855
"ILMN_1704164",-0.167924465999999,8.33211828633333,-3.55379892486083,0.00356459804494921,0.012642209048189,-3.94540480275527
"ILMN_1704166",-0.0646479126666675,7.327090495,-1.6420684182428,0.124690037181349,0.287035079741388,-7.36986953570027
"ILMN_1704173",-0.00113817933333316,7.32909170666667,-0.0318749554798535,0.975059141349223,0.990113858679093,-8.68813707100732
"ILMN_1704176",-0.013179858666664,7.23031901133333,-0.32923107733051,0.747259475670589,0.884142534063266,-8.63055093966619
"ILMN_1704195",-0.663805220999999,9.2955359605,-13.8100922162315,4.13171052268871e-09,5.02995014212243e-08,10.4703344717207
"ILMN_1704196",-0.753228793666667,8.9462343965,-18.8097649590616,9.1385796204366e-11,1.85693263948312e-09,14.5387601350972
"ILMN_1704204",-0.0196533023333343,7.29099187616667,-0.423571386664184,0.678847894255879,0.844930671184996,-8.59272362211233
"ILMN_1704206",0.0675434686666669,7.25414603933333,1.6890963497966,0.115183645855283,0.269553362814015,-7.30042409169476
"ILMN_1704208",-0.0507174383333346,7.40507727716667,-1.27994987093214,0.223078113267242,0.438769534042191,-7.85801978094365
"ILMN_1704210",-0.057570365666666,7.34891400916667,-1.51076873354959,0.154923774097278,0.338029172674572,-7.55678827342764
"ILMN_1704216",-0.131207821666665,7.34565818183333,-3.58848492176975,0.00333635698158572,0.0119024541619266,-3.87829329184151
"ILMN_1704222",0.0313675970000018,7.4917262015,0.717454442094566,0.485869586657033,0.709937438929913,-8.41684537867476
"ILMN_1704236",-0.200411822666667,7.72311730333333,-5.57748085109697,9.18091935933566e-05,0.00042815579192762,-0.161364056287773
"ILMN_1704238",-0.185864540666667,8.182818169,-4.01082463990852,0.00150039707835302,0.00568053004337889,-3.06281094345484
"ILMN_1704241",0.0698369456666654,7.21115106183333,1.78418467832943,0.0978932300186309,0.236994360769497,-7.1562521179199
"ILMN_1704245",0.0637961020000004,7.24705475466667,1.86240516112541,0.0854487940263333,0.21244331895891,-7.03409891137097
"ILMN_1704247",-0.0366134269999971,7.22241309883333,-0.97568653612149,0.347143130711899,0.584009000863618,-8.1940088841434
"ILMN_1704252",0.0801019703333354,7.21168639683333,2.06580844850908,0.0595182663849645,0.157176551476187,-6.70292547661543
"ILMN_1704253",0.00636095033333106,8.69688935283333,0.13761355259711,0.892668297159933,0.956398646289024,-8.67849259808558
"ILMN_1704255",0.0990055090000013,7.34618042183333,2.53995321416466,0.0247584236084928,0.0734678294623511,-5.87085273770681
"ILMN_1704261",0.020372913000001,7.73511873383333,0.535227966099657,0.60158770195207,0.795992208591015,-8.53608815101521
"ILMN_1704284",-0.203012179333333,7.597997786,-4.39270877858587,0.000738622038905987,0.00294643930928007,-2.33312977314205
"ILMN_1704286",-0.636447126666667,13.0146703366667,-13.3085038307116,6.4700404910141e-09,7.45570332130695e-08,9.99139467102576
"ILMN_1704290",0.208641836666667,7.858197463,5.13414614224613,0.000195989328101796,0.000863519690329455,-0.954779629017908
"ILMN_1704291",0.212420993333334,12.3523625666667,4.8472140437044,0.000324774856484865,0.00137389976241018,-1.48113456844
"ILMN_1704294",0.000799455666665061,7.22533636616667,0.0222801956160595,0.98256502493576,0.993143582460218,-8.68841689731913
"ILMN_1704295",0.0606301906666662,7.276502,1.78938025584211,0.0970188482544098,0.235410162588305,-7.14823527266411
"ILMN_1704302",0.0212406996666674,7.1663689265,0.525833037255583,0.607916033674391,0.800868263306951,-8.54134235411657
"ILMN_1704305",0.539924626666668,11.72302406,14.583772750489,2.12623998674223e-09,2.83077053549276e-08,11.1797909953439
"ILMN_1704313",0.0571854303333348,7.38725760616667,1.15825703896732,0.267730990785216,0.494410315104421,-8.00129058375712
"ILMN_1704315",-0.0158130833333345,15.137862165,-0.302704706481946,0.766935574416551,0.894317763957691,-8.63950952912371
"ILMN_1704321",-0.0192241070000003,7.21704600116667,-0.438138088747614,0.668525591260636,0.838794086342154,-8.58605923274952
"ILMN_1704332",-0.0447228270000002,7.2657080275,-1.16116259060939,0.266589591789633,0.492938654335794,-7.9980035081517
"ILMN_1704335",-2.4898000000384e-05,7.321511836,-0.000580155811799679,0.999545968835532,0.999911797927123,-8.6886840596243
"ILMN_1704342",0.0156521063333326,9.36336332383333,0.32992089538282,0.746750181338444,0.883879732955408,-8.63030809887992
"ILMN_1704343",0.0257698363333336,7.26149589483333,0.685350629789977,0.505239453890687,0.725339877549851,-8.44020922384916
"ILMN_1704351",-0.0138242376666664,8.85309671316667,-0.311878477952718,0.76011100415871,0.891080982642116,-8.63649511369898
"ILMN_1704353",-0.534283574999998,9.6885992585,-13.6052182301996,4.9536329105019e-09,5.8893606982032e-08,10.2765843197656
"ILMN_1704354",0.00294871133333441,7.39380432066667,0.0790672564929102,0.938191179782338,0.974802656464689,-8.68531813080356
"ILMN_1704358",-0.0303117393333325,7.338458569,-0.782692453473436,0.447923037491608,0.679125521521934,-8.36634237255319
"ILMN_1704362",0.135970580666667,7.737509581,3.99589729308866,0.00154300048932454,0.00582874266917628,-3.09152391975248
"ILMN_1704369",-0.69166294233333,8.54392305316667,-20.4203605258766,3.26665838769141e-11,7.76353341932318e-10,15.6352791010435
"ILMN_1704374",-0.0433907949999996,7.2819965805,-1.25686271878791,0.231061233898553,0.448918153887573,-7.88606698809033
"ILMN_1704376",0.237219498000004,7.439284944,6.54896557320835,1.91728796193648e-05,0.000101162111091091,1.4865988290102
"ILMN_1704377",0.00485271266666665,7.36972400166667,0.102046140301131,0.920287521189176,0.968368935885889,-8.68307817521855
"ILMN_1704380",-0.0311273856666663,7.29717435583333,-0.736090524301068,0.474834511635378,0.701028892107717,-8.4028299550703
"ILMN_1704383",-0.142080139666666,8.54735126916667,-3.4971639355587,0.00397183424341961,0.01396589191936,-4.0549659639165
"ILMN_1704385",0.732740936666669,11.4855716383333,15.6918141964328,8.65752486187336e-10,1.29599997005807e-08,12.1392454358356
"ILMN_1704398",0.15108624933333,8.51721288433333,3.36063819846581,0.0051580564346122,0.017761331414007,-4.31882327862302
"ILMN_1704404",0.485169499000001,8.90565590016667,10.3538882706828,1.27449787868195e-07,1.0612874858931e-06,6.81052250774447
"ILMN_1704410",0.0340291723333328,7.23779632316667,0.822124484419255,0.425925229525787,0.659212514613295,-8.33388099856033
"ILMN_1704418",1.35470654733333,8.711281676,38.3450172839187,1.08928042210578e-14,9.52575729131508e-13,24.0963667550968
"ILMN_1704424",-0.0265309226666668,7.195169284,-0.724690778273831,0.481566332977882,0.706492428258366,-8.41144256601659
"ILMN_1704431",-0.942603263999999,8.730846579,-24.8472998552627,2.74952182801041e-12,9.42924250429453e-11,18.2675880053366
"ILMN_1704441",-0.00903450900000013,7.3048501685,-0.242507342751884,0.812195917706567,0.917948370837413,-8.65708311068193
"ILMN_1704446",-0.285377376,8.92390404433333,-7.23740491246612,6.82943458631479e-06,3.94310294008489e-05,2.57794756503474
"ILMN_1704452",-0.0113715603333322,8.2929689225,-0.339684385615153,0.739555157163963,0.879631594256197,-8.6268174281633
"ILMN_1704464",-0.0159983846666654,7.397172247,-0.430671307115486,0.673808130952062,0.842124460187091,-8.58950269746802
"ILMN_1704472",-0.642649230333337,9.04248908383333,-14.8702835371508,1.67579395072413e-09,2.29995909915244e-08,11.4340213309379
"ILMN_1704476",0.00316409500000248,7.13351447816667,0.0791120987626413,0.938156204155228,0.974802656464689,-8.68531431252925
"ILMN_1704477",-0.199966626666665,14.68301491,-3.99821147984613,0.00153631524253722,0.00580488195697993,-3.08707179025392
"ILMN_1704485",0.0427654930000019,7.28411117583333,1.16732076267029,0.264182846324915,0.49033158636959,-7.99101465727803
"ILMN_1704496",-0.0202735476666662,7.22996011083333,-0.544067979110376,0.595663696255996,0.791632996104257,-8.53106304263756
"ILMN_1704497",-0.054312685666666,7.37266460283333,-1.56324866239247,0.142158886072821,0.317212544394313,-7.4833466125561
"ILMN_1704500",0.170426544333331,7.4765470505,4.81406817152458,0.000344528729871841,0.001451224708834,-1.54254634757182
"ILMN_1704512",-0.0410928326666653,7.36595471266667,-0.928301440190172,0.370277416874458,0.607340056724604,-8.23940987015737
"ILMN_1704529",0.59426846033333,9.0456491555,6.71682765362563,1.48205164210878e-05,7.99302474820727e-05,1.75849088263804
"ILMN_1704531",1.24858549933333,7.804847315,35.1416020874918,3.32722957444304e-14,2.39150322974009e-12,22.928334923455
"ILMN_1704537",-0.440579743333334,14.465766785,-12.0747692224229,2.08255916587072e-08,2.09824389780057e-07,8.74325137097229
"ILMN_1704550",0.280879962333332,8.1303370685,6.55183026094243,1.90882069326838e-05,0.000100737862760631,1.4912705228172
"ILMN_1704554",-0.0557357303333346,7.26652282183333,-1.53875053940713,0.14800102880832,0.326881464076296,-7.51784530930483
"ILMN_1704557",-0.135815376666669,10.240958075,-3.11036093683171,0.00833757804357503,0.0275370994510941,-4.80031620624721
"ILMN_1704571",0.0271997206666654,8.65417426366667,0.643801493108973,0.530972035820434,0.744701290393476,-8.46896696411099
"ILMN_1704575",-0.0146449856666653,7.17812992616667,-0.41851777945557,0.682444955318355,0.846855817238173,-8.59498449721394
"ILMN_1704576",0.0423850513333326,7.30705512866667,1.14182336067981,0.2742575175342,0.502571313562962,-8.01975598745945
"ILMN_1704579",-1.255794082,7.763907412,-29.3404602632224,3.32830737218686e-13,1.61866796124387e-11,20.504018211755
"ILMN_1704598",-0.0511910076666657,7.37473490783333,-1.10978864042535,0.287328295291773,0.518416081021029,-8.05512937334474
"ILMN_1704611",0.0450971683333332,7.27569596116667,1.10944066541887,0.287472819974413,0.518617396762366,-8.05550906361198
"ILMN_1704617",0.106164035666668,7.66133965016667,1.6952844000175,0.11398140216108,0.267309873779071,-7.29119265662954
"ILMN_1704619",-0.416051393333335,12.5733761033333,-10.9286274163055,6.78170149509291e-08,6.02091163193782e-07,7.48335581760008
"ILMN_1704621",1.12287200466667,8.416378651,23.9924188112486,4.28284815517595e-12,1.36839606516829e-10,17.7969477845198
"ILMN_1704627",-0.041697939333333,7.33615368833333,-1.06915075491077,0.304579220565287,0.538620649659008,-8.09880175432037
"ILMN_1704629",-0.00792007933333227,7.301505052,-0.230686915063823,0.821172339271136,0.92228086803503,-8.66008249851727
"ILMN_1704637",-0.176997082666666,7.793995521,-5.14938798548753,0.000190859924889443,0.000842570649065549,-0.92709289470463
"ILMN_1704656",-0.711827198333333,8.89213735616667,-18.4378900039659,1.17251807134236e-10,2.3022794545946e-09,14.2729537826789
"ILMN_1704665",-0.0164912663333325,7.1694248185,-0.478322153271241,0.64041688937725,0.821096603896944,-8.5665433586475
"ILMN_1704672",0.279924904666668,9.557990814,6.0089458426247,4.50571593094294e-05,0.000222101694579247,0.58619614002221
"ILMN_1704674",0.0231513183333343,7.2940588495,0.636793017883905,0.535385050221269,0.748113277899067,-8.47365183872017
"ILMN_1704675",0.107160790666667,7.282278475,3.12809085373413,0.00805860394212792,0.0267016175946609,-4.76634980901278
"ILMN_1704682",0.0364425066666678,7.21756835833333,1.07794140302791,0.300783609702936,0.534142012673051,-8.08946974036457
